model,group,seed,k,no,trust
baseline_standard,baseline,191664964,45,0.4238,0.9537161495422176
baseline_standard,baseline,191664964,46,0.4242173913043478,0.9531957932113958
baseline_standard,baseline,191664964,47,0.4245574468085106,0.9526570103377504
baseline_standard,baseline,191664964,48,0.424925,0.9522080256736686
baseline_standard,baseline,191664964,49,0.4251510204081632,0.9517399167766952
baseline_standard,baseline,191664964,50,0.425302,0.9512308638043064
baseline_standard,baseline,191664964,51,0.4256411764705882,0.95068235219145
baseline_standard,baseline,191664964,52,0.4258942307692308,0.9501879910061888
baseline_standard,baseline,191664964,53,0.4263566037735849,0.9496856745764344
baseline_standard,baseline,191664964,54,0.4268796296296296,0.9491912698075132
baseline_standard,baseline,191664964,55,0.4274018181818181,0.9487265265625364
baseline_standard,baseline,191664964,56,0.4277392857142857,0.9482713745279748
baseline_standard,baseline,191664964,57,0.4282122807017544,0.9477922863494966
baseline_standard,baseline,191664964,58,0.4285775862068965,0.9473387760273216
baseline_standard,baseline,191664964,59,0.4290745762711864,0.9469130462103844
baseline_standard,baseline,191664964,60,0.42928,0.9464804557275014
baseline_standard,baseline,191664964,61,0.4296180327868852,0.946009633454704
baseline_standard,baseline,191664964,62,0.4300725806451613,0.945571796179238
baseline_standard,baseline,191664964,63,0.4304698412698413,0.9450749710383514
baseline_standard,baseline,191664964,64,0.4309578125,0.9446501286905982
baseline_standard,baseline,191664964,65,0.431616923076923,0.9442097415526556
baseline_standard,baseline,191664964,66,0.4319787878787879,0.9437584526847762
baseline_standard,baseline,191664964,67,0.432320895522388,0.9433386861537402
baseline_standard,baseline,191664964,68,0.4327647058823529,0.9428363336226088
baseline_standard,baseline,191664964,69,0.4332231884057971,0.9424165011308514
baseline_standard,baseline,191664964,70,0.4334928571428571,0.9419864460869724
baseline_standard,baseline,191664964,71,0.4339253521126761,0.941536218854354
baseline_standard,baseline,191664964,72,0.4344333333333333,0.9411016504989508
baseline_standard,baseline,191664964,73,0.4348547945205479,0.9406785787231046
baseline_standard,baseline,191664964,74,0.4353364864864865,0.9402495160712984
baseline_standard,baseline,191664964,75,0.4359986666666666,0.9398461547037132
baseline_standard,baseline,191664964,76,0.4364197368421053,0.9394538347703
baseline_standard,baseline,191664964,77,0.4369038961038961,0.9390177200502896
baseline_standard,baseline,191664964,78,0.4373320512820512,0.9385730117060446
baseline_standard,baseline,191664964,79,0.4377772151898734,0.9381622069869764
baseline_standard,baseline,191664964,80,0.43833875,0.9376973933496584
baseline_standard,baseline,191664964,81,0.4389135802469135,0.9371921133141048
baseline_standard,baseline,191664964,82,0.4393597560975609,0.9367240533168908
baseline_standard,baseline,191664964,83,0.4398120481927711,0.9362620862806064
baseline_standard,baseline,191664964,84,0.4402809523809524,0.9357561967151647
baseline_standard,baseline,191664964,85,0.4406905882352941,0.9352949273821098
baseline_standard,baseline,191664964,86,0.4412686046511628,0.9348443984462076
baseline_standard,baseline,191664964,87,0.4416942528735632,0.9344331066568036
baseline_standard,baseline,191664964,88,0.4421295454545454,0.9340207527766352
baseline_standard,baseline,191664964,89,0.4425752808988764,0.9336113575858682
baseline_standard,baseline,191664964,90,0.4430933333333333,0.933173766909619
baseline_standard,baseline,191664964,91,0.4434923076923077,0.932740598322206
baseline_standard,baseline,191664964,92,0.4439119565217391,0.9323513080634356
baseline_standard,baseline,191664964,93,0.4443172043010752,0.9319633370939884
baseline_standard,baseline,191664964,94,0.444718085106383,0.9315436367345926
baseline_standard,baseline,191664964,95,0.4452894736842105,0.9311245391154838
baseline_standard,baseline,191664964,96,0.4457072916666666,0.9307090486264212
baseline_standard,baseline,191664964,97,0.4460958762886598,0.9303245255966488
baseline_standard,baseline,191664964,98,0.4466030612244898,0.929929052165967
baseline_standard,baseline,191664964,99,0.4471141414141414,0.9295611057340478
baseline_standard,baseline,191664964,100,0.447633,0.9291560345499416
baseline_standard,baseline,191664964,101,0.4479811881188119,0.928756336710854
baseline_standard,baseline,191664964,102,0.4484480392156862,0.9283278483367868
baseline_standard,baseline,191664964,103,0.4489174757281553,0.927941209110306
baseline_standard,baseline,191664964,104,0.4493365384615385,0.9275186610010908
baseline_standard,baseline,191664964,105,0.4497761904761905,0.9271558656205844
baseline_standard,baseline,191664964,106,0.4502518867924528,0.9267542514855328
baseline_standard,baseline,191664964,107,0.4507084112149532,0.926364072127428
baseline_standard,baseline,191664964,108,0.4510592592592592,0.9259694215224996
baseline_standard,baseline,191664964,109,0.4514532110091743,0.9256078573581042
baseline_standard,baseline,191664964,110,0.4518027272727273,0.9252440551689802
baseline_standard,baseline,191664964,111,0.4521234234234234,0.9248739866921448
baseline_standard,baseline,191664964,112,0.45255625,0.9245036393570216
baseline_standard,baseline,191664964,113,0.4529530973451327,0.9241051156450012
baseline_standard,baseline,191664964,114,0.4534026315789474,0.9236804569376948
baseline_standard,baseline,191664964,115,0.4536513043478261,0.92328413617205
baseline_standard,baseline,191664964,116,0.4541103448275862,0.922926534845569
baseline_standard,baseline,191664964,117,0.4544854700854701,0.922534182446447
baseline_standard,baseline,191664964,118,0.4549618644067796,0.9221625611067388
baseline_standard,baseline,191664964,119,0.4554394957983193,0.9218125507203668
baseline_standard,baseline,191664964,120,0.4558508333333333,0.9214174946546232
baseline_standard,baseline,191664964,121,0.4562033057851239,0.92103033207209
baseline_standard,baseline,191664964,122,0.4566204918032787,0.920629110441504
baseline_standard,baseline,191664964,123,0.4569130081300813,0.9202512408230242
baseline_standard,baseline,191664964,124,0.4572459677419355,0.9198232340961864
baseline_standard,baseline,191664964,125,0.4576152,0.919434315320042
baseline_standard,baseline,191664964,126,0.4579023809523809,0.9190289988190526
baseline_standard,baseline,191664964,127,0.4583086614173228,0.9186563407635872
baseline_standard,baseline,191664964,128,0.45858671875,0.918268421700591
baseline_standard,baseline,191664964,129,0.4589286821705426,0.9178870994187064
baseline_standard,baseline,191664964,130,0.4593284615384615,0.91748122921237
baseline_standard,baseline,191664964,131,0.4595908396946564,0.9170723680380896
baseline_standard,baseline,191664964,132,0.4599545454545454,0.9166765854985472
baseline_standard,baseline,191664964,133,0.4603714285714286,0.9162705935892362
baseline_standard,baseline,191664964,134,0.4606723880597015,0.9159136835239362
baseline_standard,baseline,191664964,135,0.4610177777777778,0.9155459344121576
baseline_standard,baseline,191664964,136,0.4613632352941176,0.9151234685812146
baseline_standard,baseline,191664964,137,0.4616328467153284,0.9147342288438526
baseline_standard,baseline,191664964,138,0.462013768115942,0.9143149909718838
baseline_standard,baseline,191664964,139,0.4623273381294964,0.9139069981155672
baseline_standard,baseline,191664964,140,0.46263,0.9135225029687294
baseline_standard,baseline,191664964,141,0.4628985815602837,0.9131371632703498
baseline_standard,baseline,191664964,142,0.4632028169014084,0.9127575155807418
baseline_standard,baseline,191664964,143,0.463441958041958,0.9123715434499452
baseline_standard,baseline,191664964,144,0.4637506944444444,0.9119899674023172
baseline_standard,baseline,191664964,145,0.4640765517241379,0.9115834360582796
baseline_standard,baseline,191664964,146,0.4644082191780821,0.9112146088525652
baseline_standard,baseline,191664964,147,0.4647040816326531,0.9107990956107238
baseline_standard,baseline,191664964,148,0.4649391891891892,0.91040268302717
baseline_standard,baseline,191664964,149,0.4652469798657718,0.9100203355171482
baseline_standard,baseline,191664964,150,0.465578,0.90962329403453
baseline_standard,baseline,191664964,151,0.4658251655629139,0.9092432493510004
baseline_standard,baseline,191664964,152,0.466128947368421,0.9088303136578354
baseline_standard,baseline,191664964,153,0.4664411764705882,0.908395750333732
baseline_standard,baseline,191664964,154,0.4667824675324675,0.9080336508721476
baseline_standard,baseline,191664964,155,0.4670367741935484,0.9076476044084024
baseline_standard,baseline,191664964,156,0.4673410256410256,0.9072296716307636
baseline_standard,baseline,191664964,157,0.4676178343949044,0.9068283190737596
baseline_standard,baseline,191664964,158,0.4677879746835443,0.9064261352453846
baseline_standard,baseline,191664964,159,0.4680238993710692,0.906093382263181
baseline_standard,baseline,191664964,160,0.468235,0.9056869202187792
baseline_standard,baseline,191664964,161,0.4684993788819875,0.9052725163543448
baseline_standard,baseline,191664964,162,0.4687061728395061,0.9048451963099352
baseline_standard,baseline,191664964,163,0.4688631901840491,0.9044741048744824
baseline_standard,baseline,191664964,164,0.469165243902439,0.904090192649462
baseline_standard,baseline,191664964,165,0.4694569696969697,0.9036493029979972
baseline_standard,baseline,191664964,166,0.4697626506024096,0.9032553450704564
baseline_standard,baseline,191664964,167,0.4700395209580838,0.9028358628169108
baseline_standard,baseline,191664964,168,0.4701869047619048,0.902453412989612
baseline_standard,baseline,191664964,169,0.4704585798816568,0.9020631675759864
baseline_standard,baseline,191664964,170,0.47075,0.9016782543809352
baseline_standard,baseline,191664964,171,0.471,0.9012680887364016
baseline_standard,baseline,191664964,172,0.4712505813953488,0.9008525432841572
baseline_standard,baseline,191664964,173,0.4714653179190751,0.9004863419987017
baseline_standard,baseline,191664964,174,0.4717166666666667,0.9000683010273651
baseline_standard,baseline,191664964,175,0.471884,0.8997087553041019
baseline_standard,baseline,191664964,176,0.4721443181818182,0.8993285092509218
baseline_standard,baseline,191664964,177,0.4723621468926554,0.898955138156322
baseline_standard,baseline,191664964,178,0.4726280898876404,0.8985774321364871
baseline_standard,baseline,191664964,179,0.4728586592178771,0.8982342082566568
baseline_standard,baseline,191664964,180,0.4731,0.8978761827620623
baseline_standard,baseline,191664964,181,0.4733121546961326,0.8975179406106988
baseline_standard,baseline,191664964,182,0.473504945054945,0.8971586554127478
baseline_standard,baseline,191664964,183,0.4737540983606557,0.896800499504896
baseline_standard,baseline,191664964,184,0.4739836956521739,0.8964228285682592
baseline_standard,baseline,191664964,185,0.4741897297297297,0.8960652166809475
baseline_standard,baseline,191664964,186,0.4744784946236559,0.8956683122282385
baseline_standard,baseline,191664964,187,0.4746818181818182,0.8953041452837216
baseline_standard,baseline,191664964,188,0.4749122340425531,0.8949322743922505
baseline_standard,baseline,191664964,189,0.4751613756613757,0.8945702478485713
baseline_standard,baseline,191664964,190,0.4754347368421052,0.8941895211511077
baseline_standard,baseline,191664964,191,0.4756329842931937,0.8938314772068705
baseline_standard,baseline,191664964,192,0.4758427083333333,0.8934720252930082
baseline_standard,baseline,191664964,193,0.4759569948186528,0.8931135210815189
baseline_standard,baseline,191664964,194,0.4762077319587628,0.8927586493274714
baseline_standard,baseline,191664964,195,0.4764389743589743,0.8923629796020004
baseline_standard,baseline,191664964,196,0.4766367346938776,0.8920126762754758
baseline_standard,baseline,191664964,197,0.4768690355329949,0.891617995293879
baseline_standard,baseline,191664964,198,0.477120202020202,0.8912232459640292
baseline_standard,baseline,191664964,199,0.4773306532663317,0.8908215910680123
baseline_standard,baseline,191664964,200,0.4775075,0.8904507501013651
baseline_smooth,baseline,191664964,1,0.2173,0.9908282266133066
baseline_smooth,baseline,191664964,2,0.2771,0.9876200738145876
baseline_smooth,baseline,191664964,3,0.3105333333333333,0.9853379849812264
baseline_smooth,baseline,191664964,4,0.32775,0.9841904814072868
baseline_smooth,baseline,191664964,5,0.3405,0.9832892910821645
baseline_smooth,baseline,191664964,6,0.3503166666666666,0.9821342668003176
baseline_smooth,baseline,191664964,7,0.3576571428571428,0.9812757135694588
baseline_smooth,baseline,191664964,8,0.3648125,0.9806427507836992
baseline_smooth,baseline,191664964,9,0.3712555555555555,0.9797351981936778
baseline_smooth,baseline,191664964,10,0.37707,0.9788726251725436
baseline_smooth,baseline,191664964,11,0.3816454545454545,0.9783344441147604
baseline_smooth,baseline,191664964,12,0.3858583333333333,0.9779221922223618
baseline_smooth,baseline,191664964,13,0.3891769230769231,0.9772916892153072
baseline_smooth,baseline,191664964,14,0.3925714285714285,0.9767096761162678
baseline_smooth,baseline,191664964,15,0.3959666666666667,0.9760911952057664
baseline_smooth,baseline,191664964,16,0.399025,0.97570559520815
baseline_smooth,baseline,191664964,17,0.4021235294117647,0.9751544820746618
baseline_smooth,baseline,191664964,18,0.4049944444444444,0.9746881721557932
baseline_smooth,baseline,191664964,19,0.4074157894736842,0.974122350859521
baseline_smooth,baseline,191664964,20,0.4096,0.9735551517823404
baseline_smooth,baseline,191664964,21,0.4118714285714285,0.973013182843702
baseline_smooth,baseline,191664964,22,0.4144954545454545,0.9725274715515166
baseline_smooth,baseline,191664964,23,0.4166391304347826,0.9719887027797576
baseline_smooth,baseline,191664964,24,0.418475,0.971487235082629
baseline_smooth,baseline,191664964,25,0.420384,0.9709603912165572
baseline_smooth,baseline,191664964,26,0.4219423076923076,0.97053291639556
baseline_smooth,baseline,191664964,27,0.4238148148148148,0.9700769227171095
baseline_smooth,baseline,191664964,28,0.4253678571428571,0.9696521839184188
baseline_smooth,baseline,191664964,29,0.4268344827586207,0.9692237456852968
baseline_smooth,baseline,191664964,30,0.42829,0.9688338433008808
baseline_smooth,baseline,191664964,31,0.4301774193548387,0.9684492545473834
baseline_smooth,baseline,191664964,32,0.43124375,0.968059672750854
baseline_smooth,baseline,191664964,33,0.4321606060606061,0.9677006789413118
baseline_smooth,baseline,191664964,34,0.4332705882352941,0.9673341198072238
baseline_smooth,baseline,191664964,35,0.4348914285714286,0.9669066017590212
baseline_smooth,baseline,191664964,36,0.4361222222222222,0.9664497634435856
baseline_smooth,baseline,191664964,37,0.437254054054054,0.9660024327065402
baseline_smooth,baseline,191664964,38,0.4385026315789473,0.9656292927944464
baseline_smooth,baseline,191664964,39,0.4397153846153846,0.9651763105160086
baseline_smooth,baseline,191664964,40,0.44109,0.9647782808732072
baseline_smooth,baseline,191664964,41,0.4424170731707317,0.964331163522402
baseline_smooth,baseline,191664964,42,0.443447619047619,0.9639292881638876
baseline_smooth,baseline,191664964,43,0.4443767441860465,0.963462996069856
baseline_smooth,baseline,191664964,44,0.4457340909090909,0.9631211692686366
baseline_smooth,baseline,191664964,45,0.4466933333333333,0.9627688425454956
baseline_smooth,baseline,191664964,46,0.4478934782608695,0.9624295019994136
baseline_smooth,baseline,191664964,47,0.4490659574468085,0.962026804232575
baseline_smooth,baseline,191664964,48,0.4498520833333333,0.9616611195098664
baseline_smooth,baseline,191664964,49,0.4507,0.9613395014399037
baseline_smooth,baseline,191664964,50,0.451404,0.9610013186393171
baseline_smooth,baseline,191664964,51,0.4525901960784314,0.9606146206634578
baseline_smooth,baseline,191664964,52,0.4534903846153846,0.960174510097196
baseline_smooth,baseline,191664964,53,0.4541905660377358,0.959818072535618
baseline_smooth,baseline,191664964,54,0.4549796296296296,0.9594310949012046
baseline_smooth,baseline,191664964,55,0.4558563636363636,0.9590515016130156
baseline_smooth,baseline,191664964,56,0.4566428571428571,0.9586701810113653
baseline_smooth,baseline,191664964,57,0.4574280701754386,0.9582384904840026
baseline_smooth,baseline,191664964,58,0.4583310344827586,0.9578138206455876
baseline_smooth,baseline,191664964,59,0.4591593220338983,0.9574758319646022
baseline_smooth,baseline,191664964,60,0.45995,0.9570521049153772
baseline_smooth,baseline,191664964,61,0.4606622950819672,0.9566114223450845
baseline_smooth,baseline,191664964,62,0.4614338709677419,0.9561968163069822
baseline_smooth,baseline,191664964,63,0.4622349206349206,0.955795187285328
baseline_smooth,baseline,191664964,64,0.4628625,0.9553849620132572
baseline_smooth,baseline,191664964,65,0.4636815384615385,0.9550293133698696
baseline_smooth,baseline,191664964,66,0.4643893939393939,0.9546429867188744
baseline_smooth,baseline,191664964,67,0.4649820895522388,0.9542846290476318
baseline_smooth,baseline,191664964,68,0.4657955882352941,0.9539101299852848
baseline_smooth,baseline,191664964,69,0.466359420289855,0.9534826159494688
baseline_smooth,baseline,191664964,70,0.4669685714285714,0.9531005740696586
baseline_smooth,baseline,191664964,71,0.4676929577464789,0.9526808401138916
baseline_smooth,baseline,191664964,72,0.4683652777777777,0.9522826084628891
baseline_smooth,baseline,191664964,73,0.4690698630136986,0.9518895781244496
baseline_smooth,baseline,191664964,74,0.4697594594594594,0.9515054066217432
baseline_smooth,baseline,191664964,75,0.4705986666666666,0.9510934559643256
baseline_smooth,baseline,191664964,76,0.4713697368421052,0.950710437422536
baseline_smooth,baseline,191664964,77,0.4719311688311688,0.9503099437251727
baseline_smooth,baseline,191664964,78,0.472551282051282,0.9499232230422509
baseline_smooth,baseline,191664964,79,0.4732544303797468,0.9494674110156917
baseline_smooth,baseline,191664964,80,0.47382625,0.9490281970936976
baseline_smooth,baseline,191664964,81,0.4744975308641975,0.948628055380462
baseline_smooth,baseline,191664964,82,0.4751719512195121,0.9482202805837552
baseline_smooth,baseline,191664964,83,0.4757530120481927,0.9478267975126312
baseline_smooth,baseline,191664964,84,0.4763488095238095,0.9474550002458708
baseline_smooth,baseline,191664964,85,0.4768694117647059,0.9470879747508508
baseline_smooth,baseline,191664964,86,0.4775011627906976,0.9466977510266988
baseline_smooth,baseline,191664964,87,0.4780459770114942,0.946294322985832
baseline_smooth,baseline,191664964,88,0.4786329545454545,0.9459104983252042
baseline_smooth,baseline,191664964,89,0.4791730337078652,0.945545379046368
baseline_smooth,baseline,191664964,90,0.4798466666666666,0.9451130942625896
baseline_smooth,baseline,191664964,91,0.4803593406593406,0.9447316965974744
baseline_smooth,baseline,191664964,92,0.4807923913043478,0.9443045188285696
baseline_smooth,baseline,191664964,93,0.4812849462365591,0.9439253865117834
baseline_smooth,baseline,191664964,94,0.4817414893617021,0.9435313248726904
baseline_smooth,baseline,191664964,95,0.4823042105263158,0.9431690951516722
baseline_smooth,baseline,191664964,96,0.4827291666666666,0.9427719660495828
baseline_smooth,baseline,191664964,97,0.4832154639175258,0.9423937447504
baseline_smooth,baseline,191664964,98,0.483719387755102,0.9420171595438954
baseline_smooth,baseline,191664964,99,0.4842030303030303,0.9416618955066112
baseline_smooth,baseline,191664964,100,0.484663,0.941281993115989
baseline_smooth,baseline,191664964,101,0.4850980198019802,0.9409650506370804
baseline_smooth,baseline,191664964,102,0.4854519607843137,0.9405806545548157
baseline_smooth,baseline,191664964,103,0.485852427184466,0.9402082372770084
baseline_smooth,baseline,191664964,104,0.4864048076923077,0.9398403711060632
baseline_smooth,baseline,191664964,105,0.486867619047619,0.9394558482685108
baseline_smooth,baseline,191664964,106,0.4872783018867924,0.939083660858821
baseline_smooth,baseline,191664964,107,0.4876850467289719,0.9387373689361276
baseline_smooth,baseline,191664964,108,0.4880444444444444,0.938319632645675
baseline_smooth,baseline,191664964,109,0.488445871559633,0.9379570354727306
baseline_smooth,baseline,191664964,110,0.4888627272727273,0.9375311306440332
baseline_smooth,baseline,191664964,111,0.4892567567567568,0.9371773761760718
baseline_smooth,baseline,191664964,112,0.4896196428571429,0.9367701880324752
baseline_smooth,baseline,191664964,113,0.4900469026548673,0.9364207860625244
baseline_smooth,baseline,191664964,114,0.4904771929824561,0.9360183721351176
baseline_smooth,baseline,191664964,115,0.4907860869565217,0.9356080781858874
baseline_smooth,baseline,191664964,116,0.4912129310344827,0.935256535093452
baseline_smooth,baseline,191664964,117,0.491634188034188,0.9348475982771876
baseline_smooth,baseline,191664964,118,0.4921008474576271,0.9344591502144972
baseline_smooth,baseline,191664964,119,0.4924201680672269,0.9340990116538632
baseline_smooth,baseline,191664964,120,0.4928333333333333,0.9337189564515426
baseline_smooth,baseline,191664964,121,0.4931256198347107,0.9333458849772068
baseline_smooth,baseline,191664964,122,0.4935286885245901,0.9329387017759384
baseline_smooth,baseline,191664964,123,0.4938975609756098,0.9325538141056378
baseline_smooth,baseline,191664964,124,0.4942572580645161,0.9321657523991592
baseline_smooth,baseline,191664964,125,0.4946184,0.9317636096537252
baseline_smooth,baseline,191664964,126,0.4950015873015873,0.93137429471198
baseline_smooth,baseline,191664964,127,0.4953645669291338,0.9309780865046108
baseline_smooth,baseline,191664964,128,0.49573359375,0.9306061756196652
baseline_smooth,baseline,191664964,129,0.4960503875968992,0.9302042883126194
baseline_smooth,baseline,191664964,130,0.4963715384615385,0.9297961867019824
baseline_smooth,baseline,191664964,131,0.4966664122137404,0.9294053122986472
baseline_smooth,baseline,191664964,132,0.497,0.9290332170514828
baseline_smooth,baseline,191664964,133,0.4973248120300751,0.9286662737435696
baseline_smooth,baseline,191664964,134,0.4976835820895522,0.9282628443277884
baseline_smooth,baseline,191664964,135,0.4980259259259259,0.927857157209883
baseline_smooth,baseline,191664964,136,0.4983558823529412,0.927460141460088
baseline_smooth,baseline,191664964,137,0.4986773722627737,0.9270440577515786
baseline_smooth,baseline,191664964,138,0.498963768115942,0.9266593849416755
baseline_smooth,baseline,191664964,139,0.4993014388489208,0.9262143808034552
baseline_smooth,baseline,191664964,140,0.4995771428571428,0.9257841436865022
baseline_smooth,baseline,191664964,141,0.4998425531914893,0.9254018494386904
baseline_smooth,baseline,191664964,142,0.5000866197183098,0.92502188371215
baseline_smooth,baseline,191664964,143,0.500386013986014,0.9246259692751106
baseline_smooth,baseline,191664964,144,0.5006756944444445,0.9242166057295568
baseline_smooth,baseline,191664964,145,0.5009124137931035,0.9238279048669742
baseline_smooth,baseline,191664964,146,0.5012089041095891,0.9234480050837662
baseline_smooth,baseline,191664964,147,0.5014945578231292,0.9230472698208684
baseline_smooth,baseline,191664964,148,0.5016945945945946,0.9226414223621372
baseline_smooth,baseline,191664964,149,0.5019469798657719,0.9222833419832784
baseline_smooth,baseline,191664964,150,0.50219,0.9219117644721156
baseline_smooth,baseline,191664964,151,0.5023867549668874,0.9215324798191402
baseline_smooth,baseline,191664964,152,0.5027434210526316,0.9211426632046442
baseline_smooth,baseline,191664964,153,0.5030071895424837,0.9207634429014754
baseline_smooth,baseline,191664964,154,0.5032564935064935,0.9203693798903764
baseline_smooth,baseline,191664964,155,0.5035522580645161,0.9199587106193856
baseline_smooth,baseline,191664964,156,0.503798717948718,0.9195624810611864
baseline_smooth,baseline,191664964,157,0.5040343949044586,0.919178933679444
baseline_smooth,baseline,191664964,158,0.5042759493670886,0.9187630985323184
baseline_smooth,baseline,191664964,159,0.5045081761006289,0.9183733129152388
baseline_smooth,baseline,191664964,160,0.504735625,0.9179919366770848
baseline_smooth,baseline,191664964,161,0.504992546583851,0.9176191069817102
baseline_smooth,baseline,191664964,162,0.5052302469135802,0.9172563593475014
baseline_smooth,baseline,191664964,163,0.5054858895705522,0.9168662388798576
baseline_smooth,baseline,191664964,164,0.5056890243902439,0.9164813653598104
baseline_smooth,baseline,191664964,165,0.5059175757575758,0.9160886254603604
baseline_smooth,baseline,191664964,166,0.5061457831325301,0.915752118593023
baseline_smooth,baseline,191664964,167,0.5063952095808383,0.9153648973059484
baseline_smooth,baseline,191664964,168,0.5065505952380952,0.9149637837923696
baseline_smooth,baseline,191664964,169,0.5067165680473372,0.9146009151378828
baseline_smooth,baseline,191664964,170,0.5069211764705882,0.9141913834408112
baseline_smooth,baseline,191664964,171,0.5071093567251462,0.9138093755517122
baseline_smooth,baseline,191664964,172,0.5072930232558139,0.9134240771329742
baseline_smooth,baseline,191664964,173,0.5075196531791908,0.9130563498809928
baseline_smooth,baseline,191664964,174,0.5076908045977011,0.9126712127920258
baseline_smooth,baseline,191664964,175,0.5078577142857142,0.9123086540005352
baseline_smooth,baseline,191664964,176,0.5081022727272727,0.9119295815030238
baseline_smooth,baseline,191664964,177,0.5082310734463277,0.9115655414136096
baseline_smooth,baseline,191664964,178,0.5084556179775281,0.9111824913265651
baseline_smooth,baseline,191664964,179,0.5086754189944134,0.9108091694380016
baseline_smooth,baseline,191664964,180,0.5088694444444445,0.9104343794223236
baseline_smooth,baseline,191664964,181,0.5090795580110498,0.9100650056760248
baseline_smooth,baseline,191664964,182,0.5092846153846153,0.9096861028747182
baseline_smooth,baseline,191664964,183,0.5094448087431694,0.90930636226941
baseline_smooth,baseline,191664964,184,0.5096358695652173,0.908955224893596
baseline_smooth,baseline,191664964,185,0.509867027027027,0.9086060062883948
baseline_smooth,baseline,191664964,186,0.5100962365591398,0.9082453440181038
baseline_smooth,baseline,191664964,187,0.5102909090909091,0.907883419512174
baseline_smooth,baseline,191664964,188,0.5104808510638298,0.9075274860850776
baseline_smooth,baseline,191664964,189,0.5107206349206349,0.9071850997545292
baseline_smooth,baseline,191664964,190,0.5108810526315789,0.9068433397567144
baseline_smooth,baseline,191664964,191,0.5110403141361256,0.9064629728857008
baseline_smooth,baseline,191664964,192,0.5111890625,0.9061352503760832
baseline_smooth,baseline,191664964,193,0.511338860103627,0.9057749336619974
baseline_smooth,baseline,191664964,194,0.5115170103092783,0.905390074904545
baseline_smooth,baseline,191664964,195,0.511708717948718,0.9050167507072552
baseline_smooth,baseline,191664964,196,0.5118321428571428,0.904651857828545
baseline_smooth,baseline,191664964,197,0.511982233502538,0.904289623784412
baseline_smooth,baseline,191664964,198,0.5121560606060606,0.9039216632905694
baseline_smooth,baseline,191664964,199,0.5122859296482412,0.9035673055903676
baseline_smooth,baseline,191664964,200,0.512443,0.903201125489931
baseline_sharp,baseline,191664964,1,0.6637,0.9949671085542772
baseline_sharp,baseline,191664964,2,0.59175,0.990629550857
baseline_sharp,baseline,191664964,3,0.5448333333333333,0.9867703587818106
